CodigoExterno,Nombre,CodigoEstado,FechaCierre,Estado,Descripcion
633-32-LR25,RETARDANTE PARA INCENDIOS FORESTALES.CÓDIGO E102RT,8,2025-06-27T16:00:00,Adjudicada,CONVENIO DE SUMINISTRO RETARDANTE DE LARGA DURACIÓN PARA INCENDIOS FORESTALES. CÓDIGO E102RT.
633-46-LR25,SERVICIO DE ARRIENDO DE VEHICULOS PARA GEPRIF,5,2025-09-15T16:00:00,Publicada,"La Corporación Nacional Forestal, en adelante “CONAF” o la “Corporación”, indistintamente, invita a los oferentes inscritos en el portal de compras del Estado www.mercadopublico.cl, a participar en la licitación pública ID 633-46-LR25, para la contratación del Convenio de Suministro “SERVICIO DE ARRIENDO DE VEHICULOS PARA GEPRIF”, de acuerdo a las especificaciones incluidas en las Bases de Licitación y sus respectivos Anexos."
633-63-LR25,SERVICIO DE AVIÓN CISTERNA TIPO AC2 PARA LA EXTINCIÓN DE INCENDIOS FORESTALES,5,2025-09-15T18:30:00,Publicada,"La Corporación Nacional Forestal, en adelante “CONAF” o “Corporación”, indistintamente, invita a los oferentes inscritos en el portal de compras del Estado www.mercadopublico.cl a participar en la licitación pública denominada Servicio De Avión Cisterna Tipo AC2 Para La Extinción De Incendios Forestales, según las Especificaciones Técnicas que acompañan y son parte integrante de las presentes Bases Administrativas."
6-33-O125,"MEJORAMIENTO BORDE LAS MONTAÑAS, IQUIQUE",6,2025-08-14T15:30:00,Cerrada,"LP 35-2025 MEJORAMIENTO BORDES LAS MONTAÑAS, BARRIO JORGE INOSTROZA, COMUNA DE IQUIQUE"
634-73-LE25,MANUALES PARA VALORAR RIESGO DE VIOLENCIA SEXUAL,8,2025-06-13T15:25:00,Adjudicada,ADQUISICIÓN POR LÍNEAS DE MANUALES PARA VALORAR EL RIESGO DE VIOLENCIA SEXUAL SVR-20 V2 Y RSVP. E1O2RT9.
6-34-LQ25,CONSERVACIÓN PARQUE SANTA ROSA ALTO HOSPICIO,5,2025-09-03T09:00:00,Publicada,"LP 38-2025 CONSERVACIÓN, MANTENCIÓN Y SEGURIDAD PARQUE SANTA ROSA, ALTO HOSPICIO"
635-106-L125,"SERVICIO DE REVISOR INDEPENDIENTE DE ARQUITECTURA PARA OBTENCIÓN DE RECEPCIÓN DEFINITIVA DE OBRAS, OT 1283, SEGUNDO LLAMADO.",8,2025-08-12T15:00:00,,
635-114-L125,"ADQUISICIÓN DE CURSO CAPACITACIÓN MIGRACIÓN Y SALUD EN CHILE CON ENFOQUE INTERCULTURAL OT 1166, 2DO LLAMADO",5,2025-08-20T15:30:00,,
635-87-LE25,CONVENIO COMPRA DE CONSULTA MÉDICA DE TELEMEDICINA EN LA ESPECILIDAD DE NEUROLOGÍA INFANTO JUVENIL PARA USUARIOS CON SOSPECHA DE TRASTORNO DEL ESPECTRO AUTISTA DE LA ATENCIÓN PRIMARIA DE LA REGION DE ARICA Y PARINACOTA,8,2025-07-04T15:30:00,Adjudicada,"La presente licitación se origina en la solicitud realizada mediante la Orden de Trabajo N° 780 año 2025, del Servicio de Salud Arica y Parinacota, que será financiada con cargo al Centro de Costo T.E.A (Salud Mental), cuyo presupuesto asignado corresponde a $12.380.000.- impuestos incluidos"
650-21-LP25,FTO VISTA NORTE I y VISTA NORTE II CALAMA.,8,2025-07-28T15:00:00,Adjudicada,"El SERVIU Región de Antofagasta requiere la contratación de los servicios de Fiscalización Técnica de Obras FTO de los Conjuntos Habitacionales Vista Norte I y Vista Norte II , en la comuna de Calama."
650-33-LR25,LP-25-2025 FTO FSEV DS49 Mz 7-8 y 9 ANTOFAGASTA,5,2025-09-15T15:00:00,Publicada,"El SERVIU Región de Antofagasta requiere la contratación de los servicios de Fiscalización Técnica de Obras FTO de los Conjuntos Habitacionales denominados Manzana 7, Manzana 8 y Manzana 9 , en la comuna de Antofagasta."
652-38-LE25,ARRIENDO DE M. DESFIBRILADOR Y VENTILADOR PORTATIL,6,2025-08-14T17:00:00,Cerrada,"El Servicio de Salud Arauco a través de su Dirección, requiere contratar el Arriendo de 1 MONITOR DESFIBRILADOR y 1 VENTILADOR MECANICO por un periodo de 12 meses destinados a la atención de pacientes críticos en contextos de emergencia, tanto en escenarios prehospitalarios como durante traslados terrestres y aéreos. El equipo será utilizado también en situaciones clínicas de urgencia por personal SAMU, según especificaciones técnicas anexas a la presente licitación."
653-14-O125,PPP34_ ODESSA VILLORRIO SAN ANDRÉS RIO CLARO,6,2025-08-14T10:00:00,Cerrada,"La presente propuesta comprende a la ejecución de las obras correspondiente al 34° llamado del Programa de Pavimentación Participativa Proyectos: ODESSA VILLORRIO SAN ANDRÉS, Comuna de Rio Claro, debido a la necesidad de completar las obras de urbanización, con pavimentos en calzada yo veredas, o repavimentar las calles con situación de pavimentos en mal estado, con la finalidad de solucionar el déficit existente en las comunas de la región, mejorando así la calidad de vida de las familias"
653-22-LE25,CONSERVACIÓN DE CONTADORES DE BICICLETAS CICLOVÍAS,6,2025-08-14T10:00:00,Cerrada,"La adquisición de una renovación de servicios de licencia, soporte, recambio de batería e internet por dos años para contador de bicicletas de ciclovía ubicados en la ciudad de Talca, Región del Maule. Según lo Solicitado en TDR"
653-23-O125,34 llamado PPP Comuna Curico,5,2025-09-16T10:00:00,Publicada,"La presente propuesta comprende a la ejecución de las obras correspondiente al 34° Llamado del Programa de Pavimentación Participativa Proyectos: “Unidad Vecinal N°28, pasaje Buenos Aires y Unidad Vecinal Nº20, Los Guindos”, Comuna de Curicó, debido a la necesidad de completar las obras de urbanización, con pavimentos en calzada yo veredas, o repavimentar las calles con situación de pavimentos en mal estado, con la finalidad de solucionar el déficit existente en las comunas de la región, mejorando así la calidad de vida de las familias."
655-11-LE25,Servicio mantención y reparación de vehículos,6,2025-08-14T12:00:00,Cerrada,Convenio suministro Servicio de Mantención y Reparación de Vehículos del SERVIU Región de La Araucanía.
656-32-O125,"P.P. N°23-2025 CONS. P.P.P. LLAMADO 33, COCHAMÓ",6,2025-08-14T11:00:00,Cerrada,"El Serviu Región de Los Lagos llama a licitación pública la Construcción de Pavimentos Participativos, llamado 33 en la Comuna de Cochamó."
659-16-LE25,CURSO GESTORES DE SUSTENTABILIDAD PARA LA DESCARBO,7,2025-08-14T15:14:01.483,Desierta (o art. 3 ó 9 Ley 19.886),"E102RT9/CURSO GESTORES DE SUSTENTABILIDAD PARA LA DESCARBONIZACIÓN DEL SECTOR DE LA CONSTRUCCIÓN PARA FUNCIONARIOS DEL MINVU DE LA REGIÓN DEL BIOBÍO, lo que permitirá desarrollar competencias a funcionarios Seremi y Serviu en el ámbito de la sustentabilidad en el sector construcción."
662237-37-LE25,Aplicación test de drogas a funcionarios públicos,7,2025-08-14T15:04:01.867,Desierta (o art. 3 ó 9 Ley 19.886),"El Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol, requiere contratar un servicio de aplicación y procesamiento de un examen para pesquisar y detectar la presencia de consumo de las sustancias o drogas estupefacientes o sicotrópicas ilegales, para ser aplicado a los funcionarios públicos que señala la Ley N° 18.575."
673718-2-CO25,Servicio de Producción de Eventos DR Atacama,8,2025-06-27T17:00:00,Adjudicada,"Que, el Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol, SENDA, es el organismo encargado de la ejecución de las políticas en materia de prevención del consumo de estupefacientes, sustancias psicotrópicas e ingestión abusiva de alcohol, y de tratamiento, rehabilitación y reinserción social de las personas afectadas por dichos estupefacientes y sustancias psicotrópicas y, en especial, en la elaboración de una Estrategia Nacional de drogas y Alcohol."
680521-2-L125,SERVICIO DE MANTENCION ANUAL DE TABLEROS ELECTRICOS DEL JUZGADO DE FAMILIA TALCA,5,2025-08-22T15:00:00,,
691944-46-L125,Adquisición de Materiales de ferretería y otros,6,2025-08-14T14:30:00,Cerrada,"Compra de materiales de ferretería y otros para proyecto ""Mejoramiento espacio público desde puente la máquina hacia puente Caupolicán"", según nota de pedido Nº 919 emitidas por el Jefe del Departamento Técnico de Obras."
691944-47-LE25,Propuesta pública Nº 23 Adquisición de áridos,6,2025-08-14T15:01:00,Cerrada,"Para ripiado y bacheo diversas calles de la comuna, según nota de pedido Nº 1047, emitidas por el Jefe del Departamento Técnico y Ejecución de Obras"
692255-2-LE25,Adquisición Implementación Sistema Biométrico,6,2025-08-14T17:00:00,Cerrada,"Se busca implementar un sistema de control de asistencia eficiente, moderno y seguro. para ello se requiere una contratación de relojes, con una tecnología avanzada de reconocimiento facial, con interacción directa con el Sistema de Personal y Remuneraciones PYR, y que permita visualizar en tiempo real el registro de entrada y salida del personal."
693-45-LE25,ELEMENTOS PROTECCIÓN PERSONAL 2-19091 LAJ,5,2025-08-21T15:00:00,Publicada,DE ACUERDO A ESPECIFICACIONES TÉCNICAS DE ACUERDO A ESPECIFICACIONES TÉCNICAS
697-22-LE25,Componentes sistema de recirculación cerrado,7,2025-08-14T14:04:15.2,Desierta (o art. 3 ó 9 Ley 19.886),"la adquisición de dos componentes del sistema de tratamiento de agua de mar, específicamente un skimmer tipo fraccionador de proteínas y un filtro tambor rotatorio, ambos equipos autolimpiantes, para ser instalados e integrados al sistema de soporte de vida Life Support System, LSS de los acuarios marinos del Instituto Antártico Chileno, en su edificio Jorge Berguño ubicado en Lautaro Navarro 1245, Punta Arenas"
697-24-LE25,Servicio de evaluación estructural para la base Pr,6,2025-08-14T17:00:00,Cerrada,"Servicio especializado de ingeniería estructural, que realice un análisis y diagnóstico estructural para poder prolongar la vida útil de la Base, ajustándose a la planificación de sus proyectos en el corto, mediano y largo plazo, siendo un requerimiento esencial para el logro del cumplimiento de los objetivos institucionales"
699360-10-LE25,SERVICIO DE CONTRATACIÓN DEL DIPLOMADO EN ESTRATEGIAS DE INTERVENCIÓN COMUNITARIA DE CARABINEROS DE CHILE.,8,2025-07-30T15:25:00,Adjudicada,SERVICIO DE CONTRATACIÓN DEL DIPLOMADO EN ESTRATEGIAS DE INTERVENCIÓN COMUNITARIA DE CARABINEROS DE CHILE.
699360-11-LE25,DIPLOMADO EN SEGURIDAD PÚBLICA Y SEGURIDAD CIUDADANA . PARA EL PERSONAL DEL DEPTO. PLAN CUADRANTE E INTEGRACIÓN COMUNITARIAS DE CARABINEROS. ,8,2025-07-31T15:25:00,Adjudicada,DIPLOMADO EN SEGURIDAD PÚBLICA Y SEGURIDAD CIUDADANA . PARA EL PERSONAL DEL DEPTO. PLAN CUADRANTE E INTEGRACIÓN COMUNITARIAS DE CARABINEROS.
699866-106-LP25,“ADQUISICIÓN DE CATÉTER PIGTAIL PRÓTESIS BILIARES SONDAS CATÉTER BOTONES GÁSTRICOS Y OTROS INSUMOS” ,6,2025-08-14T16:30:00,Cerrada,"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar de la adquisición de Catéter Pigtail, Prótesis Biliares, Sondas, Catéter, Botones Gástricos Y Otros Insumos necesario para el buen funcionamiento de las unidades clínicas del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, asegurando el abastecimiento en calidad y oportunidad, satisfaciendo así la demanda de los usuarios, en un periodo de 24 meses."
704093-23-O125,LP 11-2025,6,2025-08-14T09:00:00,Cerrada,PAVIMENTACIÓN PARTICIPATIVA LLAMADO 34° COMUNAS DE QUINTERO - PUCHUNCAVI
704093-54-LQ25,LP 77-2025,6,2025-08-14T09:00:00,Cerrada,"DISEÑO DE ARQUITECTURA, PAISAJISMO Y ESPECIALIDADES, CONSTRUCCIÓN PARQUE URBANO HUMEDAL ESTERO QUILPUÉ, COMUNA DE QUILPUÉ"
704093-71-O125,LP 06-2025,5,2025-09-12T09:00:00,Publicada,"PROGRAMA PAVIMENTACIÓN PARTICIPATIVA 33° Y 34° LLAMADO, COMUNA CASABLANCA"
707409-6-LE25,“MEJORAMIENTO DE PATIO JI ALBORADA  ARICA,6,2025-08-14T15:00:00,Cerrada,"Fundación Integra requiere contratar el servicio de “MEJORAMIENTO PATIO JARDIN INFANTIL ALBORADA, EN ARICA”, bajo el sistema de Suma Alzada para la ejecución de las obras descritas en el proyecto de arquitectura, estructuras, especialidades y especificaciones técnicas de la presente licitación. La obra se enmarca en lo establecido por la Ordenanza General de Urbanismo y Construcción y además responde a la normativa de discapacidad, incorporada en este cuerpo normativo. Este proceso de Licitación se realizará a través del Sistema de Información de la Dirección de Compras y Contrataciones Públicas www.mercadopublico.cl, de acuerdo con lo establecido en la Ley N° 19.886, sobre la materia y su Reglamento, según condiciones, normas y políticas de uso del portal."
707415-12-LE25,SERVICIO CONTROL DE PLAGAS REGIÓN DE ANTOFAGASTA,8,2025-07-23T15:00:00,Adjudicada,"Fundación Integra requiere contratar los servicios de manejo integral de plagas yo sanitización de jardines infantiles de la Región Antofagasta, de conformidad a lo señalado en las presentes bases administrativas y a las especificaciones indicadas en las bases técnicas respectivas"
707418-7-LE25,RED SANITARIA Y MEJORAMIENTO AALL JI EL CANELO.,5,2025-09-03T14:00:00,Publicada,EJECUCIÓN SOLUCIÓN DE EMERGENCIA RED SANITARIA Y MEJORAMIENTO SISTEMA EVACUACIÓN AGUAS LLUVIAS JI Y SC EL CANELO.
707428-21-L125,Servicio de mantención preventiva y correctiva de vehículos institucionales dependientes de Fundación Integra en su Oficina Regional Metropolitana Sur Oriente.,5,2025-08-25T15:00:00,,
707428-23-L125,Realizar Proyecto de cálculo según Proyecto de arquitectura entregado por Arquitecto de la fundación,5,2025-08-22T15:00:00,,
707429-7-R125,SUMINISTRO DE MANTENCION Y REPARACIÓN DRMNP.,16,2025-08-14T12:17:52.493,Suspendida,"FUNDACION INTEGRA REQUIERE LA CONTRATACION DEL SERVICIO DE MANTENCIÓN Y REPARACIÓN DE JARDINES INFANTILES, SALAS CUNA Y OFICINAS DE LA REGIÓN METROPOLITANA NOR PONIENTE. SERVICIO DE ACUERDO A LO DESCRITO EN BASES ADMINISTRATIVAS, TECNICAS Y ANEXOS, APROBADOS RESOLUCION EXENTA NRO.14-008-2025."
709603-6-LP25,SEGUROS CON COBERTURA GENERAL PARA VEHÍCULOS,8,2025-06-17T16:00:00,Adjudicada,"Seguros con cobertura general para los vehículos de la Superintendencia de Educación, según se detalla en bases técnicas"
712307-64-O125,Conservacion de Viviendas SERVIU Adulto Mayor,6,2025-08-14T12:00:00,Cerrada,"CONSERVACION VIVIENDA SERVIU ADULTO MAYOR, REGIÓN DE LA ARAUCANÍA 2025"
712307-89-O125,Mejoramiento Parque Pulmahue de Padre Las Casas,5,2025-09-04T10:00:00,Publicada,Mejoramiento Parque Pulmahue de la comuna de Padre Las Casas
721-26-LE25,Plataforma online test psicolaborales CAPREDENA,8,2025-07-23T15:00:00,Adjudicada,"Se requiere contratar el servicio de Plataforma online de test psicolaborales para CAPREDENA, por el periodo de 24 meses más plazo de implementación."
721703-13-LR25,Servicio de Aseo para dependencias de la ACE,8,2025-06-23T15:01:00,Adjudicada,"La Agencia requiere contratar el servicio de aseo, desinfección, sanitización, desratización, desinsectación, bacteriostático y aromatizador y contenedores femeninos Solo para baños de mujeres para las dependencias institucionales ubicadas en el Edificio Hermanos Amunátegui Nº 232, pisos 2 y 4, Santiago Centro Y Morandé N° 360, piso 9 y 10, Santiago centro. E102RT9"
721703-15-LR25,SERVICIO DE APLICACIÓN DEFINITIVA DEL ESTUDIO ERCE 2025,8,2025-06-26T15:01:00,Adjudicada,"Servicio de aplicación en terreno de los instrumentos, digitación de los formularios y pruebas, y la codificación de preguntas abiertas para la Aplicación del Estudio ERCE 2025"
721703-17-LR25,Captura de documentos impresos atingente a las aplicaciones del Sistema Nacional de Evaluaciones y de la Evaluación de Conocimientos Específicos y Pedagógicos.,8,2025-06-23T15:01:00,Adjudicada,Captura de documentos impresos atingente a las aplicaciones del Sistema Nacional de Evaluaciones y de la Evaluación de Conocimientos Específicos y Pedagógicos.
727202-40-LE25,PLADECO 2026-2030 COMUNA DE VICUÑA,8,2025-07-18T15:00:00,Adjudicada,Elaborar una propuesta de Plan de Desarrollo Comunal de la comuna de Vicuña durante los años 2026-2030.
727202-47-LE25,ADQUISICIÓN UNIFORMES FUNCIONARIAS ADMINISTRATIVAS,5,2025-08-25T15:00:00,Publicada,"Se requiere la adquisición de uniformes para funcionarias administrativas temporada primavera-verano, conforme a lo señalado en las bases técnicas."
727202-52-LE25,SERVICIO DE PRODUCCIÓN ACTIVIDAD DIRIGENTE SOCIAL,5,2025-08-20T09:00:00,Publicada,"Se requiere la contratación de Servicio de Producción para actividad recreativa de los dirigentes sociales de la comuna de Vicuña, conforme a lo señalado en las bases técnicas adjuntas."
730566-11-L125,E1O2RT9 Capacitación de género avanzado y aplicado,6,2025-08-14T15:30:00,,
730736-26-LE25,SERVICIO DE TRANSPORTE ESCOLAR PARA PROGRAMA CECI AÑO 2025,5,2025-08-20T11:00:00,Publicada," La necesidad del Municipio manifestada por el Departamento Social, de realizar la Contratación de Servicios de Transporte para movilizar a niños y niñas de entre 2 a 4 años de edad del Centro Educativo Cultural de Infancia (CECI), ubicado en San Pedro de Alcántara, que deben ser trasladados desde sus domicilios hasta el establecimiento educativo y viceversa, de lunes a viernes, en horarios de 08:30 y 15:30 horas, contrato que tendrá vigencia desde el comienzo del servicio hasta el 31 de diciembre del año 2025."
734-44-LR25,TRASLADOS AEROMEDICOS INTRARREGIONALES SSA.,6,2025-08-14T16:00:00,Cerrada,"Contar con un convenio de suministro de servicio de traslado Aeromédico intrarregional en avión tipo Ala Fija para la región Aysén, por un periodo de 24 meses, en el cual se garantice atención oportuna y eficiente que permita el traslado en caso de urgencias o emergencias médicas para todos los usuarios de la Red Asistencial del Servicio de Salud Aysén, que así lo requieran, desde un establecimiento de atención de salud de baja complejidad o Postas de Salud Rural hacia el Hospital Regional Coyhaique o al Hospital de Puerto Aysén."
734-61-LE25,AUDIFONOS PARA USUARIOS DE ATENCIÓN PRIMARIA,5,2025-08-25T16:00:00,Publicada,"El Servicio de Salud Aysén, solicita presentar ofertas de interesados en participar del proceso de licitación para “AQUISICIÓN DE AUDÍFONOS PARA USUARIOS DE ATENCIÓN PRIMARIA DE SALUD DEL SERVICIO DE SALUD AYSÉN”, de acuerdo a los requerimientos de las presentes Bases de Licitación, todo en conformidad a lo establecido en la Ley N°19.886 sobre compras y contrataciones públicas y su reglamento."
